id;modelo_cadastrado;descritivo;preco;prazo;tpl;descricao_tpl;tensao;acdc;vias;operacao;conexoes;tipo_conexao;mat_corpo;protecao;switch_manual;conexao_eletrica;classe_potencia;classe_bobina;feature;vedacoes;vedacoes_catalogadas;orificio;kv;pmin;pman_ar_gas;pmax_agua;pmax_oleo;temperatura;potencia;construcao
-82100798;8262C043  120/60;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal aberta, sem operador manual, conexão ao processo em 3/4"" NPT, corpo em latão, vedações em NBR, orifício de 19 mm, Kv = 4,7, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 10,5W de potência, tensão de operação de 120/60, construção 8A.
 ";1514,02;15;Sem TPL;Sem TPL;120/60;AC;2/2;NA;"3/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;19;4,7;0;9;9;9;82;10,5;8A
-82100799;8262C043  240/60;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal aberta, sem operador manual, conexão ao processo em 3/4"" NPT, corpo em latão, vedações em NBR, orifício de 19 mm, Kv = 4,7, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 10,5W de potência, tensão de operação de 240/60, construção 8A.
 ";1514,02;5;Sem TPL;Sem TPL;240/60;AC;2/2;NA;"3/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;19;4,7;0;9;9;9;82;10,5;8A
-82100802;8262C067  120/60;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal aberta, sem operador manual, conexão ao processo em 3/4"" NPT, corpo em latão, vedações em NBR, orifício de 19 mm, Kv = 4,7, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 10,5W de potência, tensão de operação de 120/60, construção 8A.
 ";1458,15;65;Sem TPL;Sem TPL;120/60;AC;2/2;NA;"3/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;19;4,7;0;9;9;9;82;10,5;8A
-82100806;SCX8262D022E  240/60 - 11792;"Válvula solenoide ASCO, simples, para uso geral, 2/2 vias, normal aberta, sem operador manual, conexão ao processo em 3/4"" NPT, corpo em latão, vedações em Etileno propileno, orifício de 19 mm, Kv = 4,7, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 82 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in (DIN 43650); bobina classe F (BP), 10,5W de potência, tensão de operação de 240/60, construção 8A.
TPL: Fluido Vapor";1458,15;65;11792;Fluido Vapor;240/60;AC;2/2;NA;"3/4""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in (DIN 43650);BP;F;simples;Etileno propileno;NBR;19;4,7;0;9;9;9;82;10,5;8A
-82100812;EF8262G264  110/50,120/60;"Válvula solenoide ASCO, simples, com proteção à prova de explosões, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em Etileno propileno, orifício de 16 mm, Kv = 3,4, pressão diferencial de operação (ar/gás): 0 à 8 bar; pressão diferencial de operação (água): 0 à 8 bar; pressão diferencial de operação (óleo): 0 à - bar;  temperatura máxima de 82 °C, proteção à prova de explosões, classe Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66, conexão elétrica: Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG); bobina classe F (BP), 10,5W de potência, tensão de operação de 110/50,120/60, construção 2.
 ";1305,91;40;Sem TPL;Sem TPL;110/50,120/60;AC;2/2;NF;"1/2""";NPT;Latão;Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66;Sem operador manual;"Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG)";BP;F;simples;Etileno propileno;NBR;16;3,4;0;8;8;-;82;10,5;2
-82100822;8262C080  220/50,240/60;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal aberta, sem operador manual, conexão ao processo em 3/4"" NPT, corpo em latão, vedações em NBR, orifício de 19 mm, Kv = 4,7, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 10,5W de potência, tensão de operação de 220/50,240/60, construção 8A.
 ";1629,94;10;Sem TPL;Sem TPL;220/50,240/60;AC;2/2;NA;"3/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;19;4,7;0;9;9;9;82;10,5;8A
-82100825;8262C086  240/60;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal aberta, sem operador manual, conexão ao processo em 3/4"" NPT, corpo em latão, vedações em NBR, orifício de 19 mm, Kv = 4,7, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 10,5W de potência, tensão de operação de 240/60, construção 8A.
 ";1470,72;10;Sem TPL;Sem TPL;240/60;AC;2/2;NA;"3/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;19;4,7;0;9;9;9;82;10,5;8A
-82100828;HT8262C086  120/60;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal aberta, sem operador manual, conexão ao processo em 3/4"" NPT, corpo em latão, vedações em NBR, orifício de 19 mm, Kv = 4,7, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe H (BP), 10,5W de potência, tensão de operação de 120/60, construção 8A.
 ";1639,72;10;Sem TPL;Sem TPL;120/60;AC;2/2;NA;"3/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;H;simples;NBR;NBR;19;4,7;0;9;9;9;82;10,5;8A
-82100843;U8262C090  110/50,120/60;"Válvula solenoide ASCO, simples, com proteção à prova de explosões, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em aço inoxidável 316, vedações em NBR, orifício de 16 mm, Kv = 3,4, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 79 °C, proteção à prova de explosões, classe Sem proteção, conexão elétrica: Sem conexão elétrica; bobina classe F (BP), 16,7W de potência, tensão de operação de 110/50,120/60, construção -.
 ";2037,78;110;Sem TPL;Sem TPL;110/50,120/60;AC;2/2;NF;"1/2""";NPT;Aço inoxidável 316;Sem proteção;Sem operador manual;Sem conexão elétrica;BP;F;simples;NBR;NBR;16;3,4;0;9;9;9;79;16,7;-
-82100844;U8262C090  220/50,240/60;"Válvula solenoide ASCO, simples, com proteção à prova de explosões, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em aço inoxidável 316, vedações em NBR, orifício de 16 mm, Kv = 3,4, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 79 °C, proteção à prova de explosões, classe Sem proteção, conexão elétrica: Sem conexão elétrica; bobina classe F (BP), 16,7W de potência, tensão de operação de 220/50,240/60, construção -.
 ";2037,78;110;Sem TPL;Sem TPL;220/50,240/60;AC;2/2;NF;"1/2""";NPT;Aço inoxidável 316;Sem proteção;Sem operador manual;Sem conexão elétrica;BP;F;simples;NBR;NBR;16;3,4;0;9;9;9;79;16,7;-
-82100853;HT8262C087  110/50,120/60;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em aço inoxidável 316, vedações em NBR, orifício de 16 mm, Kv = 3,4, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 79 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe H (BP), 16,7W de potência, tensão de operação de 110/50,120/60, construção -.
 ";2067,11;110;Sem TPL;Sem TPL;110/50,120/60;AC;2/2;NF;"1/2""";NPT;Aço inoxidável 316;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;H;simples;NBR;NBR;16;3,4;0;9;9;9;79;16,7;-
-82100854;EF8262G086V  110/50,120/60;"Válvula solenoide ASCO, simples, com proteção à prova de explosões, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em aço inoxidável 316, vedações em Viton, orifício de 16 mm, Kv = 3,4, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 79 °C, proteção à prova de explosões, classe Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66, conexão elétrica: Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG); bobina classe F (BP), 16,7W de potência, tensão de operação de 110/50,120/60, construção -.
 ";2067,11;110;Sem TPL;Sem TPL;110/50,120/60;AC;2/2;NF;"1/2""";NPT;Aço inoxidável 316;Ex db mb llC T* Gb/Ex db mb llC T* Db Ip66;Sem operador manual;"Aço Carbono; 1/2”NPT (F) a 3 fios (18 AWG)";BP;F;simples;Viton;NBR;16;3,4;0;9;9;9;79;16,7;-
-82100856;8262C087  120/DC;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em NBR, orifício de 16 mm, Kv = 3,4, pressão diferencial de operação (ar/gás): 0 à 2,7 bar; pressão diferencial de operação (água): 0 à 2,7 bar; pressão diferencial de operação (óleo): 0 à - bar;  temperatura máxima de 65 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 11,2W de potência, tensão de operação de 120/DC, construção -.
 ";2257,06;110;Sem TPL;Sem TPL;120/DC;DC;2/2;NF;"1/2""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;16;3,4;0;2,7;2,7;-;65;11,2;-
-82100858;8262C087  120/60;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em aço inoxidável 316, vedações em NBR, orifício de 16 mm, Kv = 3,4, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 79 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 16,7W de potência, tensão de operação de 120/60, construção -.
 ";2233,32;35;Sem TPL;Sem TPL;120/60;AC;2/2;NF;"1/2""";NPT;Aço inoxidável 316;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;16;3,4;0;9;9;9;79;16,7;-
-82100866;HT8262C043  120/60;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal aberta, sem operador manual, conexão ao processo em 3/4"" NPT, corpo em latão, vedações em NBR, orifício de 19 mm, Kv = 4,7, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 82 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe H (BP), 10,5W de potência, tensão de operação de 120/60, construção 8A.
 ";1500,05;65;Sem TPL;Sem TPL;120/60;AC;2/2;NA;"3/4""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;H;simples;NBR;NBR;19;4,7;0;9;9;9;82;10,5;8A
-82100867;SC8210B026  120/60;"Válvula solenoide ASCO, simples, para uso geral, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 3/4"" NPT, corpo em latão, vedações em NBR, orifício de 19 mm, Kv = 4,3, pressão diferencial de operação (ar/gás): 0 à 8 bar; pressão diferencial de operação (água): 0 à 8 bar; pressão diferencial de operação (óleo): 0 à - bar;  temperatura máxima de 82 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in (DIN 43650); bobina classe F (BP), 10,5W de potência, tensão de operação de 120/60, construção 2A.
 ";1185,79;5;Sem TPL;Sem TPL;120/60;AC;2/2;NF;"3/4""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in (DIN 43650);BP;F;simples;NBR;NBR;19;4,3;0;8;8;-;82;10,5;2A
-82100868;8262C087T  110/50,120/60;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em aço inoxidável 316, vedações em NBR, orifício de 16 mm, Kv = 3,4, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 79 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 16,7W de potência, tensão de operação de 110/50,120/60, construção -.
 ";2067,11;110;Sem TPL;Sem TPL;110/50,120/60;AC;2/2;NF;"1/2""";NPT;Aço inoxidável 316;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;16;3,4;0;9;9;9;79;16,7;-
-82100873;UX8262C090  120/60 - 21092;"Válvula solenoide ASCO, simples, com proteção à prova de explosões, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em aço inoxidável 316, vedações em NBR, orifício de 16 mm, Kv = 3,4, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 79 °C, proteção à prova de explosões, classe Sem proteção, conexão elétrica: Sem conexão elétrica; bobina classe F (BP), 16,7W de potência, tensão de operação de 120/60, construção -.
TPL: Bobina sem epoxy para solenóide M-6.";2037,78;110;21092;Bobina sem epoxy para solenóide M-6.;120/60;AC;2/2;NF;"1/2""";NPT;Aço inoxidável 316;Sem proteção;Sem operador manual;Sem conexão elétrica;BP;F;simples;NBR;NBR;16;3,4;0;9;9;9;79;16,7;-
-82100874;UX8262C090  240/60 - 21092;"Válvula solenoide ASCO, simples, com proteção à prova de explosões, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em aço inoxidável 316, vedações em NBR, orifício de 16 mm, Kv = 3,4, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 79 °C, proteção à prova de explosões, classe Sem proteção, conexão elétrica: Sem conexão elétrica; bobina classe F (BP), 16,7W de potência, tensão de operação de 240/60, construção -.
TPL: Bobina sem epoxy para solenóide M-6.";2037,78;110;21092;Bobina sem epoxy para solenóide M-6.;240/60;AC;2/2;NF;"1/2""";NPT;Aço inoxidável 316;Sem proteção;Sem operador manual;Sem conexão elétrica;BP;F;simples;NBR;NBR;16;3,4;0;9;9;9;79;16,7;-
-82100876;8262C087  24/DC;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em NBR, orifício de 16 mm, Kv = 3,4, pressão diferencial de operação (ar/gás): 0 à 2,7 bar; pressão diferencial de operação (água): 0 à 2,7 bar; pressão diferencial de operação (óleo): 0 à - bar;  temperatura máxima de 65 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 11,2W de potência, tensão de operação de 24/DC, construção -.
 ";2067,11;110;Sem TPL;Sem TPL;24/DC;DC;2/2;NF;"1/2""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;16;3,4;0;2,7;2,7;-;65;11,2;-
-82100877;UX8262C090  220/50 - 21092;"Válvula solenoide ASCO, simples, com proteção à prova de explosões, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em aço inoxidável 316, vedações em NBR, orifício de 16 mm, Kv = 3,4, pressão diferencial de operação (ar/gás): 0 à 9 bar; pressão diferencial de operação (água): 0 à 9 bar; pressão diferencial de operação (óleo): 0 à 9 bar;  temperatura máxima de 79 °C, proteção à prova de explosões, classe Sem proteção, conexão elétrica: Sem conexão elétrica; bobina classe F (BP), 16,7W de potência, tensão de operação de 220/50, construção -.
TPL: Bobina sem epoxy para solenóide M-6.";2146,72;35;21092;Bobina sem epoxy para solenóide M-6.;220/50;AC;2/2;NF;"1/2""";NPT;Aço inoxidável 316;Sem proteção;Sem operador manual;Sem conexão elétrica;BP;F;simples;NBR;NBR;16;3,4;0;9;9;9;79;16,7;-
-82100878;8262C090  12/DC;"Válvula solenoide ASCO, simples, para uso geral 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em NBR, orifício de 16 mm, Kv = 3,4, pressão diferencial de operação (ar/gás): 0 à 2,7 bar; pressão diferencial de operação (água): 0 à 2,7 bar; pressão diferencial de operação (óleo): 0 à - bar;  temperatura máxima de 65 °C, classe de proteção IP-40 (Uso geral), conexão elétrica: Orifício de 7/8” Para conduite; bobina classe F (BP), 11,2W de potência, tensão de operação de 12/DC, construção -.
 ";2146,72;35;Sem TPL;Sem TPL;12/DC;DC;2/2;NF;"1/2""";NPT;Latão;IP-40 (Uso geral);Sem operador manual;Orifício de 7/8” Para conduite;BP;F;simples;NBR;NBR;16;3,4;0;2,7;2,7;-;65;11,2;-
-82100880;SC8262C007  220/50,240/60;"Válvula solenoide ASCO, simples, para uso geral, 2/2 vias, normal fechada, sem operador manual, conexão ao processo em 1/2"" NPT, corpo em latão, vedações em NBR, orifício de 12 mm, Kv = 2,4, pressão diferencial de operação (ar/gás): 0,34 à 16 bar; pressão diferencial de operação (água): 0,34 à 16 bar; pressão diferencial de operação (óleo): 0,34 à 16 bar;  temperatura máxima de 82 °C, classe de proteção IP-65, conexão elétrica: Conector tipo plug-in (DIN 43650); bobina classe F (BP), 6W de potência, tensão de operação de 220/50,240/60, construção 1.
 ";698,35;5;Sem TPL;Sem TPL;220/50,240/60;AC;2/2;NF;"1/2""";NPT;Latão;IP-65;Sem operador manual;Conector tipo plug-in (DIN 43650);BP;F;simples;NBR;NBR;12;2,4;0,34;16;16;16;82;6;1
